Order,Component,Type
3428,「最近、日本語使ってないんだ」「あらっ。もったいない。使わないとダメになるよ」,sentence
3429,秝,kanji
3430,厤,kanji
3431,曆,kanji
3432,宣告,word
3433,彼は有罪と宣告された。,sentence
3434,飲み込む,word
3435,すぐに口から出すんだ。飲み込んじゃうよ。,sentence
3436,曉,kanji
3437,宿命,word
3438,洪水はかつてはこの地方には宿命であった。,sentence
3439,層,word
3440,多くの会社が市場の金持ち層を獲得しようと競争している。,sentence
3441,橫,kanji
3442,小売,word
3443,プロフィール,word
3444,トムはプロフィール写真そのものだ。,sentence
3445,歷,kanji
3446,少量,word
3447,この水は少量のアルコールを含んでいる。,sentence
3448,拭く,word
3449,このタオルで手を拭いて。,sentence
3450,燈,kanji
3451,左側,word
3452,あなたの左側にその店が見えます。,sentence
3453,見張る,word
3454,あの男を見張っていて下さい。,sentence
3455,燒,kanji
3456,平穏,word
3457,人生の危機を無事、通り抜けてはじめて、平穏な時期を迎えることができる。,sentence
3458,未だ未だ,word
3459,「フランス語が上手ね」って言われるようじゃぁ、まだまだね。,sentence
3460,薗,kanji
3461,年賀,word
3462,うちの娘とデートするには、トムは年が上すぎるんじゃないかしら。,sentence
3463,年賀状,word
3464,もう年賀状を全部書いてしまったのですか。,sentence
3465,天文学,word
3466,僕は天文学が大好きだよ。,sentence
3467,衞,kanji
3468,廃絶,word
3469,私達は核兵器の廃絶を願っている。,sentence
3470,取り敢えず,word
3471,「きれいな宝石ですね」、適当な話題かどうかわからないが、とりあえずそう水を向けてみた。,sentence
3472,錄,kanji
3473,弓,word
3474,これは力の強い人が使う弓です。,sentence
3475,傲慢,word
3476,あの婦人はひどく傲慢だ。,sentence
3477,險,kanji
3478,従って,word
3479,覗,kanji
3480,覗く,word
3481,ちょっと覗いてみないかい？,sentence
3482,靜,kanji
3483,徴兵,word
3484,彼は軍に徴兵された。,sentence
3485,パイプ,word
3486,おじさんはパイプを口にしたまま私と話をした。,sentence
3487,默,kanji
3488,心地,word
3489,くつろげば、自信に満ちて心地もよくなります。,sentence
3490,UFO,sentence-component
3491,UFO見たことある？,sentence
3492,諸,kanji
3493,応対,word
3494,ここであなたに応対する人たちはとても親しみやすい人たちです。,sentence
3495,差し出す,word
3496,その母親はにっこりとほほ笑みながら、彼女の赤ちゃんに手を差し出した。,sentence
3497,器,kanji
3498,応接,word
3499,抜き,word
3500,アルコール抜きの飲物がありますか。,sentence
3501,謁,kanji
3502,悪夢,word
3503,この悪夢をだれか止めてくれ。,sentence
3504,総,word
3505,旅行の総費用を計算してくれますか。,sentence
3506,彌,kanji
3507,悪循環,word
3508,効果的,word
3509,そうしていただければ、貴社の製品を効果的に販売することが出来ます。,sentence
3510,戲,kanji
3511,情緒,word
3512,チョコ,word
3513,コーヒーとチョコってよく合うよ。,sentence
3514,擊,kanji
3515,惨敗,word
3516,付け,word
3517,ちょっとした景気づけですよ。,sentence
3518,檢,kanji
3519,想定,word
3520,彼はその男が何か隠していると想定した。,sentence
3521,ランプ,word
3522,あのランプ好きだな。,sentence
3523,㬎,kanji
3524,濕,kanji
3525,愛しい,word
3526,いとしい人よ、なぜ泣いているのか?,sentence
3527,控えめ,word
3528,お酒は控えめに。,sentence
3529,禪,kanji
3530,抑圧,word
3531,少数民族は偏見、貧困、抑圧と戦っている。,sentence
3532,5000,sentence-component
3533,このホールには５０００人収容できる。,sentence
3534,穗,kanji
3535,搭乗,word
3536,あなたの搭乗カードを見てみましょう。,sentence
3537,釣る,word
3538,お前が釣った魚の写真を見たよ。,sentence
3539,縱,kanji
3540,海老で鯛を釣る。,sentence
3541,救い,word
3542,『トムとメアリー』は最後まで救いのない暗い話だった。,sentence
3543,召し使い,word
3544,ベルを鳴らして召使いを呼んでください。,sentence
3545,謠,kanji
3546,敵対,word
3547,敵対勢力間の和平交渉再開だけに、関係は危うい。,sentence
3548,ストライキ,word
3549,ストライキが郵便制度を混乱させた。,sentence
3550,鍊,kanji
3551,新婚,word
3552,その新婚夫婦は手をつないで歩いた。,sentence
3553,遣り繰り,word
3554,このごろは収入の範囲内でやりくりするのが難しい。,sentence
3555,繁,kanji
3556,方言,word
3557,いわゆる「標準英語」とは世界中で話されている数多い方言のうちの１つにすぎない。,sentence
3558,ジェット機,word
3559,そのジェット機には５００人の乗客が乗っていた。,sentence
3560,畾,kanji
3561,壘,kanji
3562,旅費,word
3563,旅費はせいぜい千ドルだろう。,sentence
3564,達磨,word
3565,だるまさんがころんだ！,sentence
3566,禮,kanji
3567,日刊,word
3568,これは日刊新聞です。,sentence
3569,余分,word
3570,「単位とれたの？」「はい。卒業できます！それも６単位余分にありました」「よかったね。おめでとう！」,sentence
3571,戕,kanji
3572,臧,kanji
3573,藏,kanji
3574,日差し,word
3575,あふれんばかりの美しい陽射しであった。,sentence
3576,どきどき,word
3577,そのおびえた少年の心臓は恐怖でどきどき打っていた。,sentence
3578,蓺,kanji
3579,藝,kanji
3580,明記,word
3581,とりあえずまともな人間はいないということを明記しておきたい。,sentence
3582,持ち合わせる,word
3583,お金のもちあわせがありません。,sentence
3584,藥,kanji
3585,時差,word
3586,引き裂く,word
3587,かわいそうにその犬は文字通りライオンに引き裂かれてしまった。,sentence
3588,轉,kanji
3589,普遍,word
3590,気難しい,word
3591,あの気難しい人達とどう仲良くしたらいいのか、わからない。,sentence
3592,鎭,kanji
3593,書物,word
3594,すぐれた書物はどんなに注意深く読むにしても、一度読むだけでは充分でない。,sentence
3595,賭ける,word
3596,あの馬に賭ければ勝つかもしれない。,sentence
3597,雜,kanji
3598,書留,word
3599,この小包を書留にしたいのですが。,sentence
3600,飛行士,word
3601,トムとメアリーは宇宙飛行士になりたかった。,sentence
3602,謹,kanji
3603,栄光,word
3604,わがサッカーチームは栄光に輝いた。,sentence
3605,気前,word
3606,あなたはそんなにたくさんのお金をくれるなんて気前がいい。,sentence
3607,褱,kanji
3608,壞,kanji
3609,検閲,word
3610,最初にTatoebaを検閲する国はどこかな。,sentence
3611,水曜日,word
3612,あの政治家は水曜日が面会日だ。,sentence
3613,懷,kanji
3614,極,word
3615,身振り,word
3616,この身振りは若い人たちにはよく知られている。,sentence
3617,瀧,kanji
3618,欠如,word
3619,それは相互理解の欠如がもとになっていると思う。,sentence
3620,取り扱う,word
3621,この本は原子力利用を取り扱っている。,sentence
3622,嘼,kanji
3623,獸,kanji
3624,欲望,word
3625,人間の欲望には限りがない。,sentence
3626,学識,word
3627,いかに学識があっても、健全な精神がなければ立派な人とは言えない。,sentence
3628,類,kanji
3629,武士,word
3630,銘々,word
3631,その３人の少年達のめいめいが賞を取った。,sentence
3632,懲,kanji
3633,残酷,word
3634,ある面では、人生は残酷なものだ。私たちの１人１人大きな問題が用意されている。,sentence
3635,プラスチック,word
3636,5月18日、1歳になる彼らの子供がプラスティック袋に包まれて排水溝に棄てられているのが見つかり、若い日本人カップルが逮捕された。,sentence
3637,贈,kanji
3638,毛皮,word
3639,かつてここでは、人々は毛皮と砂糖を交換した。,sentence
3640,くよくよ,word
3641,くよくよしないで、楽しく行こう！,sentence
3642,難,kanji
3643,気配り,word
3644,健康を害さないように、常日頃から、体に対して様々な気配りをしています。,sentence
3645,おかす,word-reading
3646,あまり考えない者が、多くの過ちをおかす。,sentence
3647,水害,word
3648,トムは水害保険に入ってないんだよ。,sentence
3649,惚れ,sentence-component
3650,あなたは一目惚れを信じますか？,sentence
3651,孃,kanji
3652,水族,word
3653,水族館,word
3654,「ねえ聞いて！ トムにデートに誘われて、一緒に水族館に行く夢見たんだ」「なんだ夢かよ」,sentence
3655,オイル,word
3656,すみません、オイルをチェックしてください。,sentence
3657,瀨,kanji
3658,水着,word
3659,あの水着は、とっても似合いますよ。,sentence
3660,実業家,word
3661,その実業家にはその取引から手を引く勇気がなかった。,sentence
3662,薰,kanji
3663,派出,word
3664,派出所,word
3665,警備,word
3666,たくさんの警官がホールを警備した。,sentence
3667,蚤,kanji
3668,騷,kanji
3669,流し,word
3670,お皿を流しに置いてもらえますか。,sentence
3671,ラグビー,word
3672,サッカーとラグビー、どっちをしているの？,sentence
3673,聶,kanji
3674,私はラグビーの試合を録画した。,sentence
3675,攝,kanji
3676,漁師,word
3677,その漁師は浮かんでいる板によって助かった。,sentence
3678,イスラム,word
3679,多くのイスラム諸国でアルコールは禁止です。,sentence
3680,賏,kanji
3681,嬰,kanji
3682,櫻,kanji
3683,浸ける,word
3684,彼女は汚れた皿を流しに浸けた。,sentence
3685,漬ける,word
3686,チェックイン,word
3687,その男性はホテルにチェックインしている。,sentence
3688,飜,kanji
3689,無名,word
3690,この詩は無名の詩人によって書かれた。,sentence
3691,目茶苦茶,word
3692,その地震は何もかもめちゃくちゃにした。,sentence
3693,奚,kanji
3694,鷄,kanji
3695,無期限,word
3696,試合は無期限に延期となった。,sentence
3697,科学技術,word
3698,今日の日本があるのは科学技術の進歩のおかげだ。,sentence
3699,欄,kanji
3700,無限,word
3701,だが宇宙は無限だ。,sentence
3702,ポテト,word
3703,ステーキにポテトをつけてください。,sentence
3704,疊,kanji
3705,猿,word
3706,「ごめん、反省してる」「反省だけなら猿でもできるよ」,sentence
3707,リサ,sentence-component
3708,こんにちは、リサ。,sentence
