Sentence,Translation,SentenceID,TranslationID
くもってきた。やがて雨になるかもしれない。,It's getting cloudy. It may rain soon.,225631,62967
くよくよしないで、楽しく行こう！,"Don't worry, be happy!",225624,1800
くらくらする。,I'm dizzy.,2562490,2111740
くらだない質問するのはやめろよ。,Stop asking stupid questions.,10159843,10155672
くる日もくる日も同じように過ぎ去った。,"All the days went by, one like another.",225448,62785
くれるのではなく、貸与だそうです。,"Apparently they aren't given, but loaned.",75318,328401
ぐいと押すとドアは開いた。,The door yielded to a strong push.,225720,63059
ぐっすり寝たよ。,I had a good sleep.,9853730,258520
けが人はでなかった。,Nobody was injured.,225272,62608
けさは私に何か郵便来ていませんか。,Is there any mail for me this morning?,225263,62599
けさ祖母がその手紙をポストに入れてくれました。,My grandmother posted the letter this morning.,225256,62592
けさ祖母がその手紙をポストに入れてくれました。,My grandmother mailed the letter this morning.,225256,1485691
けっきょく、実力が勝つ。,Real ability wins in the end.,225253,62589
けってドアを開けるな。,Don't kick the door open.,225247,62584
けれども、急にめまいがして、再び古びた椅子に座りこんだ。,But he suddenly felt dizzy and he sat down again in his old chair.,225218,62553
けんかの後、彼は体中に打撲を負っていた。,He had bruises all over his body after the fight.,1014771,2698865
こいつ、さっきまで俺の相棒だったのに、もう寝返りやがった。,"This rat, up until just now he was my partner and now he's gone and turned on me.",76774,326946
こいつ、ちょっと引っ込み思案なんだ。,He's a bit shy.,3626368,1894254
こいつ、俺の弟のトム。,This is my brother Tom.,10160204,9194439
こいつの性根が悪いから非モテなんだろ。,I expect it's his lousy personality that drives off the ladies.,74704,329015
こいつは意志薄弱な男です。,He's a weak-willed man.,422731,422730
こういうことがみな私たちの幸せを増すのに役立つ。,All these things serve to add to our happiness.,225078,62413
こういうと一部の人たちには、ピンとこないかもしれないが、私はサラリーマンのままでいるほうがいい。収支を償わせることで、頭を悩ます必要がないからだ。,"It may not appeal to some, but I prefer to remain a salaried man; I don't have to worry so much about making both ends meet.",225073,62408
こういうふうに彼は私を見てにっこりした。,This is how he smiled at me.,225068,62403
こういうわけで、彼はその大学に入学した。,This was why he entered the university.,225066,62401
こういうエッセイの目的は何ですか。,What is the purpose of this sort of essay?,5824831,5845671
こういうタイプの人はおもしろくない。,That type of person is dull.,225076,62411
こういうタイプの人はおもしろくない。,This type of person isn't interesting.,225076,1169539
こういうタイプの人はおもしろくない。,This type of person is boring.,225076,1169540
こういう仕事はいっきにやった方がいいんだよ。,This is the kind of job you should do all at once.,225051,62386
こういう場合には妥協するよりほかし方がない。,"In a situation like this, there is nothing for it but to give in.",225040,62375
こういう実行不可能な提案には往生する。,Those impossible suggestions just annoy me.,225048,62382
こういう手引書はもっと分かりやすく書くべきだ。,Such manuals should be written in simpler language.,225046,62381
こういう方法で私は英語をマスターした。,This is how I mastered English.,225035,62370
こういう曲好き。っていうか5拍子の曲って無条件に好きなんだよね。,"I love songs like this. Or rather, I love any song with a quintuple meter.",3308531,10123519
こういう本は若い読者向きではない。,These books are not fit for young readers.,225033,62368
こういう母親を持っている子供は幸福である。,Happy is the child who has such a mother.,225036,62371
こういう特典に対して私達はどんな代償を支払わなければならないのか。,What price do we have to pay for these advantages?,225037,62372
こういう考え方って昔の人の考えだと思う。今の世代の人はこうは思わないと思うけど。,That's the mind-set of a previous time. The current generation doesn't think that way.,225053,62388
こういう行いは君の威信にかかわる。,Such conduct is beneath your dignity.,225052,62387
こういう論争は終わりにしなければならない。,We must put an end to this kind of quarrel.,225026,60422
こういった仕事は、プロの誇りとなるだろう。,This work would do credit to a professional.,225024,62359
こういった場所に引っかかるのは、一体どういった種類の人たちなんだろう？,What sort of people hang out at a place like this?,3367146,954575
こういった本は、どうやって入手したんですか？,How did you come by these books?,10129805,55074
こういった重要な事柄にこそ十分注意を払うべきだ。,These are the important items to which careful attention is to be paid.,225023,62358
こういった類の宝石はほとんど価値がない。,These kinds of jewelry are of little value.,225020,62355
こうしたことはそれほどたびたび起こるものではない。,This kind of thing doesn't occur very often.,225017,62352
こうしたら君のプラスになる。,"If you do that, it will help you.",225015,62350
こうした事実から考えてみて、私たちの理論を改めることが必要かもしれない。,"In the light of these facts, it may be necessary to revise our theory.",225012,62347
こうした引用は友人に込み入った内容の連絡を行うのに効果的であった。彼の時代では理解してもらえることを充分に期待してそうした作家から引用できたからである。,"These quotations were effective in sending complex messages to his friends, because, in his day, people could quote from such authors with every expectation of being understood.",225014,62349
こうした２国間の紛争は、国際法に従って解決されなければならない。,These disputes between the two nations should be solved in accordance with international law.,225018,62353
こうなることは予測できたのに、何でもっと早く手を打たなかったの？いつも対応が後手後手じゃないの。,"We had predicted such a thing might occur, so why didn't you act sooner? It feels like you are always behind with dealing with these sorts of things.",8893005,9988095
