Order,Component,Type
3223,あなたがスポットを世話するって言ったとき、そういった責任が生じるのは分かっていたはずでしょ。,sentence
3224,部隊,word
3225,私は特殊部隊に勤務する。,sentence
3226,エリア,word
3227,あまり治安が良いエリアじゃないので、遅くならないよう帰りたいです。,sentence
3228,関,word
3229,落書き,word
3230,ここに落書きするな。,sentence
3231,関西,word
3232,彼のアクセントから判断すると、彼は関西の出身だ。,sentence
3233,水疱瘡,word
3234,その子は水疱瘡の症状がある。,sentence
3235,閣議,word
3236,その時閣議はほとんど終わっていた。,sentence
3237,西瓜,word
3238,すいか買った？,sentence
3239,スイカ,word
3240,お腹痛い。スイカ食べ過ぎたかな。,sentence
3241,顧問,word
3242,トムさんは技術顧問に相談したほうがいい。,sentence
3243,抹,word-component
3244,デンマーク,word
3245,この都市は日本のデンマークと呼ばれている。,sentence
3246,義,word
3247,ゲイ,word
3248,ゲイであっても何も悪くない。,sentence
3249,100000000,word-component
3250,一億,word
3251,オリーブオイル,word
3252,アルジェリアのオリーブオイルが世界で一番いい。,sentence
3253,一本,word
3254,彼はたばこを一日一本に減らしていった。,sentence
3255,おお,word
3256,「フランス語で1から100まで数えられるようになったよ」「おお、すごいじゃん。じゃあ今度は逆に100から始めて1まで言える？」「えー、それはまだ無理」,sentence
3257,70,word-component
3258,七十,word
3259,メルアド,word
3260,これが私のメルアドです。,sentence
3261,晦日,word
3262,三十日,word
3263,モルモット,word
3264,サミはモルモットを飼ってるんだよ。,sentence
3265,3000,word-component
3266,三千,word
3267,吃,kanji
3268,吃音,word
3269,トム、吃音しちゃってるね。,sentence
3270,三百,word
3271,オンライン,word
3272,オンラインでお話しした方がよろしければそうします。,sentence
3273,上位,word
3274,去年の上位100曲の中で、一番好きなのは何ですか？,sentence
3275,挑む,word
3276,ベティは私にテニスの試合を挑んだ。,sentence
3277,上院,word
3278,その上院議員は激しい論争において中立の立場を守った。,sentence
3279,表面的,word
3280,それらの間には表面的な相違はない。,sentence
3281,下院,word
3282,イギリス国会は下院と上院とに分かれている。,sentence
3283,ファスト,word
3284,ファストフード,word
3285,あまり時間がないから、ファーストフード店にちょっと寄って行くよ。,sentence
3286,並立,word
3287,ファストフードはもう飽きた。,sentence
3288,言い争い,word
3289,お互いに言い争いをする家族は嫌いです。,sentence
3290,主導,word
3291,関数,word
3292,多くの人間にとって三角関数を学ぶことは無意味であるように思える。,sentence
3293,事前,word
3294,これについて、あなたは事前にどれくらい知っていましたか。,sentence
3295,女神,word
3296,幸運の女神は冒険好きの人の味方だ。,sentence
3297,事務次官,word
3298,静岡,word
3299,こんどの日曜日に静岡のおじさんに会いに行く予定です。,sentence
3300,京,word
3301,口あれば京へ上る。,sentence
3302,矯正,word
3303,娘は歯を矯正中です。,sentence
3304,今年度,word
3305,パーマ,word
3306,あまりきつくパーマをかけないでください。,sentence
3307,今春,word
3308,旧,word
3309,官僚は旧法規の改正に関して、成り行きを見守っています。,sentence
3310,介入,word
3311,これらの２つの定数の関係に介入するほかの要素があるかもしれない。,sentence
3312,危険性,word
3313,医者は彼にその薬の危険性を警告した。,sentence
3314,低迷,word
3315,ふわふわ,word
3316,このタオル、ふわふわで気持ちいいよ。,sentence
3317,何も,word
3318,一撃,word
3319,その一撃で目から火が出た。,sentence
3320,保する,word
3321,スタジアム,word
3322,スタジアムについた時には、試合はもう始まっていた。,sentence
3323,保全,word
3324,この地域は保全地域に指定されています。,sentence
3325,菜,word
3326,私の妻が、貧乏の最中、子供を産んで、寝ている時、私が、幾日か、飯菜を作って、その料理の種類の豊富さと味のよさとに、びっくりさせたものである。,sentence
3327,のり,word
3328,「トムを遊園地に招待したよね？何て言ってた？」「忙しいからダメって。ノリ悪いよな〜」,sentence
3329,個別,word
3330,あらゆる事態を個別に分析する必要がある。,sentence
3331,行き詰まる,word
3332,仕事に行き詰まった。,sentence
3333,債務,word
3334,会社の債務返済能力を維持するのが私の責任だ。,sentence
3335,干し草,word
3336,それは干し草の山の中から針を探し出そうとするようなものだ。,sentence
3337,債権,word
3338,債権と一緒にお金も盗まれた。,sentence
3339,案じる,word
3340,トムはメアリーの将来を案じてるんだ。,sentence
3341,先発,word
3342,突き出る,word
3343,そのがけは海に突き出ている。,sentence
3344,公判,word
3345,カップケーキ,word
3346,あのカップケーキ、食べるつもりなの？,sentence
3347,公的,word
3348,d,sentence-component
3349,分子Ｄの運動の観察に基づき、可能な出口が３つ存在するようシステムに変更を加える。,sentence
3350,内外,word
3351,あの政治家は内外の事情に精通している。,sentence
3352,とる,word
3353,一日休みとれるの？,sentence
3354,内戦,word
3355,内戦がなかったら、彼らは今ごろ裕福なことだろう。,sentence
3356,集中力,word
3357,すぐに集中力を無くしてしまった。,sentence
3358,再編,word
3359,うう,word-reading
3360,うっ！日本酒が効いてきた。視点があわなくてまっすぐ歩けない。,sentence
3361,出馬,word
3362,彼は大統領選挙に出馬しないことに決めた。,sentence
3363,300000,sentence-component
3364,三十万ドルほど貸していただけませんか。,sentence
3365,切っ掛け,word
3366,「お医者さんになろうと思ったきっかけは何だったの？」「僕はね、人体に興味があったのと、人の役に立ちたいって思ったからなんだ」,sentence
3367,えーと,word
3368,ええっと、そうだと思います。,sentence
3369,前年度,word
3370,いや,word
3371,「くれるの？」「いやあ、ホテルで呑むんですよ」「だろうね」,sentence
3372,労組,word
3373,門限,word
3374,「なあ、寮の門限って何時だっけ？」「２１時よ」「やばい、走らないと間に合わないぞ」,sentence
3375,包括,word
3376,最も広い意味では、意思伝達は、人々の間の考えや感情を伝達するあらゆる形を包括する。,sentence
3377,へん,word
3378,このへんはとてもさびしい。,sentence
3379,100000,word-component
3380,十万,word
3381,サラ,word
3382,サラはペンを３１本持っている。,sentence
3383,協調,word
3384,企業経営で活躍するために必要となるのが多くの仲間と仕事を遂行するための協調精神です。,sentence
3385,然う然う,word
3386,「昨日ね、ネットで知り合った友達と初めて会ってきたんだ」「あ、いつも言ってるトムって人？」「そうそう」「で、どうだった？」「期待してたほどかっこよくなかった」,sentence
3387,単独,word
3388,そういうことは単独でやるべきではない。,sentence
3389,バグ,word
3390,トムって、バグを見つけるのが上手いよね。,sentence
3391,原発,word
3392,トムは反原発運動に生涯を捧げた。,sentence
3393,掲示板,word
3394,掲示板を新しいサーバーに移転しました。,sentence
3395,参加者,word
3396,すべての参加者はオリンピックであのようなすごい努力を行いました。,sentence
3397,入れ替える,word
3398,彼は２、３の単語を入れかえた。,sentence
3399,受け入れ,word
3400,投獄,word
3401,このような犯罪は罰金および投獄又はそのいずれかで罰せられる。,sentence
3402,受賞,word
3403,その建築家は権威ある賞を受賞したことを自慢した。,sentence
3404,押し込む,word
3405,彼は、まだスイッチを押し込む力を十分持ち合わせていた。,sentence
3406,司令,word
3407,司令官,word
3408,学園祭,word
3409,ボブは今度の学園祭で初めて主役を演じる。,sentence
3410,同月,word
3411,１月の輸出は昨年の同月に比べ２０％の増加だった。,sentence
3412,聖林,word
3413,ハリウッド,word
3414,ハリウッドスターの結婚は、大抵長続きしない。,sentence
3415,同氏,word
3416,時制,word
3417,この文の時制は現在です。,sentence
3418,向かって左,word
3419,抜け目,word
3420,あのセールスマンはなかなか抜け目がなさそうだ。,sentence
3421,400,word-component
3422,四百,word
3423,ネーム,word
3424,私は失礼もかえりみず、彼をファースト・ネームで呼んだ。,sentence
3425,国債,word
3426,国債収支危機が発生し、政府は経済にブレーキをかけることを余儀なくされた。,sentence
